study_hours,previous_marks,practice_hours,sleep_hours,mobile_usage,final_score
7.1,84.8,7.9,6.8,2.8,100.0
4.3,40.9,4.2,5.1,4.4,48.14
0.6,68.4,5.5,5.8,3.6,56.94
0.4,50.1,1.9,8.6,7.4,21.47
5.1,46.8,3.5,6.7,6.4,49.09
1.0,87.7,6.8,9.3,7.6,56.9
7.3,43.8,1.3,4.9,8.2,32.07
10.6,65.5,2.1,7.1,9.2,65.71
10.6,96.0,3.6,7.9,4.3,90.75
7.9,47.1,5.7,7.1,9.8,67.61
2.5,98.6,3.0,9.3,2.2,76.38
10.4,99.6,7.4,9.9,7.1,100.0
10.6,71.1,0.8,4.7,5.3,79.78
2.4,46.1,3.0,4.8,8.2,31.95
8.8,55.5,5.7,4.8,4.8,73.58
3.4,62.6,1.8,8.1,7.8,41.04
9.6,55.1,5.3,6.2,9.3,69.01
12.0,53.2,1.3,8.4,7.3,64.14
0.4,98.2,0.4,6.4,7.8,22.02
10.8,45.0,1.0,7.8,0.7,82.42
7.5,82.7,7.4,8.6,2.0,100.0
11.7,35.0,4.4,7.3,9.7,66.04
5.6,73.8,6.4,7.2,6.9,69.32
10.2,94.5,2.7,4.5,5.6,75.83
0.7,53.7,4.7,6.5,3.7,46.36
4.0,47.1,4.0,7.3,0.4,67.83
0.8,77.4,7.6,6.8,3.7,57.85
11.7,81.3,6.0,9.4,5.0,100.0
9.8,79.7,5.8,9.4,2.1,100.0
10.2,55.8,0.4,8.9,1.7,82.04
11.3,51.4,4.4,6.3,5.1,97.2
1.0,97.1,3.7,8.3,5.9,53.59
4.6,95.0,7.4,6.4,2.4,85.64
0.9,64.7,2.1,5.4,5.9,30.43
2.5,90.0,2.2,6.1,9.0,36.67
2.8,64.4,3.3,4.4,4.7,54.8
5.6,62.6,1.9,6.0,8.6,48.34
3.2,45.2,1.0,6.8,9.3,23.65
1.2,62.7,6.9,9.7,0.9,75.01
2.0,69.9,4.5,5.9,1.0,67.15
1.8,36.5,6.9,9.4,4.8,60.2
11.7,63.9,6.6,5.4,5.9,96.47
9.1,85.8,2.3,5.1,4.3,67.44
11.6,79.2,4.4,7.1,3.3,100.0
5.3,76.3,0.7,8.0,6.4,48.74
3.3,94.1,7.3,4.3,0.0,90.73
9.6,36.2,3.2,5.3,9.7,45.57
3.9,71.2,3.1,6.7,2.3,58.55
3.6,86.2,2.4,6.0,9.2,42.56
2.8,70.2,3.7,8.3,1.1,58.82
1.6,56.1,2.0,7.1,2.4,46.98
3.1,43.9,3.0,5.0,2.3,40.59
4.3,92.7,6.4,9.4,10.0,60.15
8.1,65.6,6.7,5.8,0.0,100.0
0.8,92.1,2.4,8.4,6.4,40.74
2.5,73.1,3.8,8.7,8.7,42.27
9.7,78.8,7.0,9.8,6.7,100.0
1.8,87.3,0.4,7.0,3.6,52.23
4.1,77.8,7.1,7.7,9.6,58.06
10.4,60.9,1.8,6.0,8.9,52.43
1.9,68.4,5.4,8.1,4.3,57.43
1.0,87.2,4.7,6.8,5.7,59.19
5.8,59.3,4.4,6.6,9.7,58.25
3.6,60.2,6.9,9.1,9.8,53.37
6.8,41.2,0.8,4.3,4.5,47.79
9.6,94.4,2.8,9.3,8.5,74.99
1.6,40.9,4.3,9.1,3.0,53.1
7.0,77.1,6.5,7.0,3.7,84.03
6.1,61.9,1.7,6.9,1.6,62.96
1.7,61.4,6.4,6.2,2.1,65.83
7.5,79.2,3.2,10.0,6.6,72.34
3.3,39.4,1.5,4.7,5.1,30.51
5.9,73.6,6.1,7.5,2.3,82.92
1.0,85.2,0.7,8.1,4.0,37.1
5.5,88.8,4.1,9.6,3.7,83.87
3.7,46.1,0.5,8.7,9.9,27.85
9.9,93.3,2.9,7.9,8.5,76.94
0.7,77.6,4.8,4.7,3.9,54.18
5.0,92.3,4.4,6.2,9.1,63.2
5.5,66.5,3.2,4.8,3.4,64.83
8.7,70.2,3.4,9.3,6.7,70.1
6.9,94.7,1.8,8.5,9.7,53.76
8.0,93.5,3.6,8.5,3.9,84.57
9.3,64.1,7.6,7.9,6.8,100.0
10.3,52.8,6.8,7.0,3.0,100.0
3.8,60.6,1.2,4.9,2.7,46.43
6.5,60.2,0.2,6.0,5.7,44.8
10.1,53.6,7.5,4.8,9.8,70.26
11.9,52.5,4.2,8.3,4.5,99.77
10.7,91.0,4.3,5.0,9.4,80.35
4.5,39.5,6.2,8.2,9.1,55.54
2.3,79.0,2.5,8.2,2.5,49.42
5.9,46.2,3.9,6.8,4.0,64.77
8.9,57.4,7.7,4.8,6.4,82.81
5.9,39.0,5.4,5.9,5.2,53.84
5.8,52.5,1.2,5.9,1.0,51.61
10.1,84.9,1.1,8.2,9.9,55.99
4.3,92.5,1.6,4.7,7.5,38.07
10.3,49.4,6.1,9.0,4.4,94.09
4.9,65.1,2.4,8.6,6.2,51.05
3.9,65.6,0.2,5.1,0.9,48.73
5.4,91.8,7.6,8.3,5.0,100.0
9.1,84.6,1.4,8.0,9.3,60.46
1.5,68.4,0.1,8.5,9.0,9.22
2.4,78.6,1.9,5.1,3.4,45.4
11.4,90.1,1.9,4.9,5.3,86.5
2.1,35.6,3.4,5.4,7.0,27.23
6.8,61.2,7.4,6.2,3.4,95.47
7.0,94.0,7.0,8.8,0.6,100.0
5.9,83.1,3.7,8.4,5.1,63.49
7.7,70.3,3.3,9.6,6.0,73.65
2.8,69.4,4.4,4.4,0.1,67.48
6.6,57.6,1.9,4.1,1.0,66.66
4.5,68.8,0.4,8.2,2.1,63.28
7.9,77.6,7.5,5.7,3.5,100.0
1.7,62.2,1.5,6.0,5.4,34.07
6.9,81.4,1.6,7.3,2.9,73.37
2.2,91.0,3.8,4.6,2.8,59.61
3.3,45.1,3.9,7.9,8.7,30.87
2.6,64.4,0.1,6.0,1.5,41.15
2.2,61.5,1.2,7.8,5.0,38.75
9.9,79.7,3.0,9.0,9.5,65.98
3.4,51.2,5.5,5.0,6.3,56.75
11.1,76.6,1.8,9.6,7.2,82.84
11.6,92.0,3.4,7.2,4.3,90.24
6.9,62.2,4.5,9.5,0.2,97.1
1.7,94.2,7.1,5.2,6.5,64.63
4.5,99.6,2.6,7.6,6.3,58.27
9.6,41.9,1.1,6.4,1.1,73.46
4.4,50.1,3.9,8.6,4.6,57.78
1.0,96.8,6.0,7.6,9.2,64.98
6.7,97.3,0.9,7.0,2.1,68.79
10.1,41.4,3.4,9.5,4.6,68.43
9.6,36.0,0.1,6.3,4.6,48.9
2.1,45.5,0.3,5.3,8.1,16.07
8.1,99.7,3.9,7.6,8.2,72.76
2.6,46.7,2.4,7.7,7.6,24.69
2.6,67.7,6.8,6.6,3.7,71.34
10.5,90.1,4.8,6.9,0.7,100.0
3.0,36.3,3.6,9.8,3.5,53.34
3.2,74.3,3.3,8.4,6.8,50.0
0.0,53.0,4.0,4.7,7.0,29.42
10.4,91.1,0.3,5.3,9.7,49.57
9.5,53.4,7.1,9.9,4.5,100.0
7.5,79.6,8.0,8.4,6.3,94.84
9.0,78.8,1.5,9.5,5.4,77.7
1.8,49.4,1.0,5.8,1.5,41.39
5.5,37.3,1.1,8.5,4.6,37.97
4.2,61.6,5.3,8.3,5.4,69.67
1.1,53.8,5.3,5.8,9.5,25.7
5.8,87.6,6.8,7.3,3.7,84.51
11.0,87.0,6.0,7.8,9.8,100.0
0.5,64.7,3.6,6.9,5.4,45.8
3.5,74.4,4.9,9.0,2.4,85.71
2.5,74.3,5.5,9.0,1.9,73.95
2.9,88.8,4.1,9.1,1.4,77.69
10.9,62.6,3.8,8.8,4.5,91.25
5.6,52.9,5.2,6.9,0.2,80.05
5.6,52.2,4.5,6.3,4.5,58.54
9.1,69.9,5.2,9.0,9.9,70.68
1.9,64.2,4.9,6.9,6.7,49.34
5.8,63.6,5.8,5.5,7.6,57.33
5.2,40.9,5.1,7.0,1.2,65.54
7.2,81.7,4.2,4.9,4.7,76.06
12.0,48.9,5.5,8.1,2.9,99.64
9.2,47.8,3.6,6.0,8.9,61.52
4.8,61.8,1.9,5.6,1.8,54.01
9.9,49.8,0.0,9.7,4.6,59.72
2.0,73.0,4.5,8.7,5.9,57.87
0.4,59.1,4.7,8.7,5.1,43.82
2.5,64.2,7.8,7.7,8.3,58.68
4.1,69.9,2.9,9.0,2.3,63.37
6.1,48.2,3.2,8.6,3.8,62.02
7.4,45.1,1.6,7.6,7.9,53.75
10.9,92.2,0.6,9.8,5.3,75.69
6.1,63.2,6.2,5.1,4.0,82.2
6.0,61.8,2.0,9.7,0.3,77.82
0.6,37.3,4.9,6.4,7.5,38.09
0.4,67.4,5.5,7.2,9.7,53.67
6.6,71.0,3.8,4.7,6.2,68.21
5.3,71.3,7.0,7.2,8.6,74.38
10.1,81.0,3.6,7.7,5.2,79.99
1.9,46.5,2.3,10.0,2.3,42.54
0.3,51.4,7.2,9.9,0.1,76.49
5.4,87.7,6.9,9.8,6.5,78.4
2.8,96.6,1.3,6.1,4.9,52.09
0.6,43.8,0.2,9.9,7.8,4.46
8.7,67.3,0.7,6.7,6.9,60.32
1.3,48.9,2.3,9.1,9.9,20.71
7.3,38.9,7.8,5.3,5.1,77.75
3.4,56.2,4.5,7.0,4.3,53.13
2.1,44.3,3.0,9.8,2.9,40.31
4.6,81.1,7.1,9.7,4.8,93.46
9.6,69.7,3.6,8.1,8.7,77.57
4.7,44.3,2.5,8.8,0.4,61.45
9.0,35.6,7.5,5.1,9.8,70.07
1.5,87.5,6.8,8.3,9.9,55.57
9.3,46.5,6.7,7.7,6.0,85.82
2.8,74.4,4.1,4.5,3.3,60.64
8.1,56.9,6.3,4.7,2.2,89.39
6.8,73.1,1.4,4.7,2.8,67.49
11.1,55.5,4.6,8.3,0.5,100.0
4.6,40.7,7.9,4.9,4.8,67.69
0.8,49.5,2.3,6.8,0.6,40.02
0.2,47.2,6.4,6.1,7.2,37.53
9.9,62.8,3.9,7.3,3.7,88.63
6.3,77.8,0.3,8.2,2.0,56.82
9.3,52.1,6.1,8.1,5.4,91.46
2.8,35.8,1.3,7.1,9.7,13.92
4.1,68.7,5.1,6.8,7.0,54.45
0.4,74.4,0.7,6.4,4.9,23.75
11.5,97.6,7.6,9.2,7.8,100.0
8.0,73.3,2.3,6.0,7.4,58.88
11.2,65.6,1.8,5.6,8.9,69.2
3.2,72.3,1.0,8.5,2.0,47.79
7.3,95.3,7.6,6.2,8.6,84.26
8.1,88.8,5.7,9.1,3.0,100.0
3.8,56.0,5.9,6.0,9.4,44.34
10.2,50.4,4.0,8.2,2.8,86.47
11.4,52.1,3.8,4.3,9.3,65.13
10.6,67.8,0.9,6.3,9.6,56.85
8.9,83.4,4.5,6.1,1.5,100.0
3.3,67.7,2.0,8.9,9.7,29.08
3.4,39.4,7.8,9.8,0.9,84.98
11.6,82.0,6.4,6.8,2.2,100.0
0.1,87.4,3.3,8.9,4.4,54.24
8.6,53.8,1.2,8.2,9.9,48.09
8.5,78.2,6.3,9.8,4.9,92.84
7.5,62.7,1.0,8.9,5.5,53.74
11.9,92.8,1.5,4.5,6.9,78.44
3.7,89.9,1.7,8.3,9.7,42.38
4.1,69.2,4.5,7.2,7.8,53.02
0.9,79.9,6.3,4.1,2.2,67.95
5.3,92.4,2.5,5.5,3.0,71.7
3.1,67.2,0.7,9.5,1.0,52.77
4.1,55.4,3.7,9.6,6.4,50.03
10.0,84.0,6.0,8.8,1.8,100.0
11.2,49.3,1.8,9.9,2.6,83.22
2.2,60.3,1.8,8.8,8.9,22.69
4.5,91.3,7.6,4.1,3.3,86.75
11.1,82.1,7.6,5.7,5.7,100.0
0.7,61.2,7.9,4.2,4.0,58.35
1.1,49.0,6.5,4.6,0.7,58.47
2.0,58.1,1.5,5.3,3.6,45.62
7.1,53.5,1.7,7.0,4.1,64.87
1.8,46.4,2.7,9.1,9.0,24.32
11.6,83.3,2.5,9.2,3.2,97.55
5.4,51.4,7.7,7.7,3.8,83.73
6.0,64.5,6.3,9.6,7.8,74.89
3.0,60.1,5.8,7.0,7.6,62.31
5.7,98.8,1.5,9.3,8.0,59.92
7.9,60.4,7.3,6.7,9.5,75.33
9.0,40.2,6.6,5.7,8.0,73.91
9.0,40.8,1.3,9.5,4.1,69.43
6.9,73.4,7.0,6.3,8.2,80.97
10.9,74.0,2.2,7.0,5.1,81.89
9.8,62.2,0.6,6.0,2.8,59.78
9.1,63.1,5.3,8.0,3.0,89.54
0.7,38.5,5.2,10.0,2.2,59.77
0.1,68.6,0.8,4.2,1.4,33.86
2.5,67.8,2.6,9.4,1.8,64.26
8.0,44.7,7.9,4.0,0.6,100.0
4.9,41.7,5.4,6.2,8.9,41.01
4.8,43.0,5.8,5.0,9.3,51.04
10.6,41.6,1.7,8.5,5.9,63.11
10.7,74.6,0.6,4.3,8.4,59.99
10.9,47.8,2.2,7.3,1.8,80.32
3.8,51.3,2.0,5.8,9.0,38.39
8.3,46.3,1.9,4.8,5.1,53.86
3.3,97.3,1.5,8.6,0.7,66.65
2.3,90.6,4.6,5.3,1.4,72.41
2.2,50.0,2.6,5.3,3.1,42.22
4.1,56.3,6.6,5.7,0.4,85.0
5.2,48.6,1.5,7.5,3.1,53.25
10.0,67.0,3.7,8.0,0.6,100.0
1.4,36.3,0.1,4.1,2.4,19.25
8.8,78.6,3.9,5.5,2.7,84.61
6.4,69.0,0.4,6.6,9.9,32.23
3.5,93.4,7.8,6.0,2.4,90.92
5.9,45.7,6.3,9.3,2.4,83.65
3.6,87.3,3.9,8.7,6.9,62.56
7.2,86.5,0.7,7.8,8.6,52.71
5.2,43.3,4.7,6.0,3.9,56.71
2.0,60.9,6.1,8.2,8.8,45.41
1.4,46.1,1.5,9.1,3.4,35.36
6.6,51.6,4.5,7.6,2.0,81.87
10.8,52.1,6.5,8.7,3.3,100.0
4.1,71.2,6.1,8.5,6.1,70.14
8.8,61.7,6.4,7.4,3.7,87.79
7.9,96.6,7.0,5.9,6.7,91.7
11.2,43.2,7.5,8.5,2.4,100.0
9.9,98.3,3.2,5.2,7.0,84.4
6.8,50.0,4.6,8.7,3.5,77.35
7.9,85.2,6.3,8.8,4.6,100.0
10.8,57.0,5.6,8.9,5.6,99.85
4.8,44.3,8.0,6.8,6.9,61.84
3.9,90.8,0.1,5.2,2.4,49.12
0.1,55.1,2.8,4.6,8.4,15.04
9.9,77.8,2.2,8.5,7.2,76.17
9.6,71.8,2.1,9.3,2.3,86.53
1.3,65.7,1.8,7.9,9.7,27.68
6.9,67.2,5.7,4.9,6.6,67.09
5.6,82.6,0.7,9.6,4.5,67.37
1.4,40.7,5.9,9.9,1.6,64.0
11.8,78.4,5.5,6.6,5.3,100.0
2.6,93.2,2.0,7.6,1.6,69.4
0.8,38.8,2.0,8.7,4.3,36.86
7.1,44.1,5.0,8.4,4.1,75.14
8.9,81.6,6.1,9.8,7.2,96.76
0.4,63.4,7.0,4.7,1.9,71.2
7.9,61.2,6.8,7.5,8.2,79.99
6.4,43.9,7.7,8.2,3.3,82.32
1.2,67.9,4.7,9.3,4.4,60.38
2.1,43.2,7.3,9.2,7.7,55.13
6.8,66.0,6.5,9.9,6.3,71.96
3.6,84.6,7.2,7.1,3.1,87.22
11.3,51.8,0.1,9.0,3.9,70.71
9.8,66.3,7.7,6.6,3.1,100.0
11.8,99.5,3.8,6.5,5.9,92.57
3.1,79.6,6.4,5.5,3.3,65.83
11.6,89.7,1.0,8.9,7.3,79.54
5.2,62.0,3.2,9.9,5.8,62.8
4.2,84.9,2.2,5.5,1.5,64.48
0.6,37.6,2.3,4.3,3.1,26.46
0.6,43.0,1.0,8.9,2.2,28.31
8.3,48.2,6.4,7.7,3.9,85.08
5.5,61.1,0.1,9.8,5.2,46.14
2.7,90.0,2.5,5.5,5.1,55.86
7.4,57.5,1.4,4.4,7.5,44.92
3.0,77.6,4.7,7.0,1.9,69.57
6.9,81.1,2.0,4.5,9.5,55.1
4.3,73.1,2.1,5.6,3.4,52.94
9.9,58.2,3.9,4.8,3.0,82.86
9.8,72.5,5.2,5.3,6.9,79.64
5.7,57.2,1.0,4.6,8.1,40.88
4.2,40.5,1.4,9.7,3.8,46.41
4.4,99.5,2.0,5.7,7.5,51.91
9.7,43.3,7.8,6.7,8.8,79.26
3.9,39.7,3.2,9.4,7.7,42.18
2.5,92.1,4.8,8.1,0.3,87.53
1.0,54.6,1.9,7.7,8.3,27.34
5.6,77.3,3.9,8.2,7.7,62.4
5.8,56.4,0.6,9.0,6.7,52.35
10.1,60.4,0.3,9.3,7.6,63.2
2.7,52.0,3.7,7.9,9.8,31.71
4.6,57.3,3.2,9.3,4.3,53.25
9.7,61.7,1.1,7.2,0.7,76.12
9.9,81.8,5.5,5.7,4.6,95.4
4.6,68.2,7.9,9.3,0.5,100.0
5.5,96.3,3.2,7.2,2.9,84.2
3.6,37.7,5.0,9.4,5.9,48.22
11.2,67.7,7.7,4.2,3.1,100.0
1.4,73.0,6.7,6.4,6.9,50.86
11.2,94.8,3.7,9.7,8.2,84.59
8.2,38.2,5.9,5.5,4.2,70.93
6.4,72.3,1.0,9.6,9.0,49.94
0.4,90.5,4.1,9.7,0.8,74.63
5.7,50.7,2.2,9.3,8.4,40.2
4.9,92.0,1.3,7.4,8.3,44.15
1.9,36.2,3.4,7.9,3.2,34.57
7.9,82.6,1.0,9.2,3.0,75.98
11.7,95.7,5.6,8.7,3.1,100.0
6.7,77.7,3.6,7.8,8.1,71.61
8.6,63.5,4.2,9.9,8.3,74.57
0.8,37.9,1.2,8.1,3.3,27.91
5.0,94.8,1.1,9.9,5.9,57.57
1.4,65.6,4.7,4.3,1.4,48.99
7.4,36.9,7.9,4.8,4.7,70.68
11.3,79.8,0.8,6.7,10.0,57.42
7.9,66.3,2.3,6.3,1.6,70.61
0.9,43.1,7.0,8.7,9.5,37.59
4.3,48.9,0.6,5.0,8.2,24.6
6.6,39.2,7.0,9.9,9.7,68.39
4.8,72.3,4.2,5.9,1.8,69.61
10.0,75.4,3.3,6.6,2.1,99.47
9.8,67.9,2.5,5.6,0.2,77.33
7.3,88.1,2.4,7.5,7.2,65.73
4.5,91.0,2.4,4.4,6.4,50.36
3.1,75.0,7.1,4.9,1.8,75.8
1.3,35.8,5.8,8.5,7.9,36.54
4.3,80.2,5.4,5.1,3.0,73.44
5.0,62.2,6.4,5.4,1.3,79.54
8.1,71.8,2.1,8.8,4.2,71.07
7.9,77.2,4.9,4.6,0.9,83.13
0.8,57.8,3.7,6.6,2.6,39.24
4.7,94.6,6.3,4.1,3.7,79.07
2.2,43.7,2.5,6.1,8.5,21.28
1.9,78.6,5.1,8.2,7.9,52.32
9.9,35.3,7.1,4.5,4.4,82.71
0.5,95.1,3.2,9.3,7.2,45.67
5.0,42.3,0.5,9.5,5.7,38.14
2.0,41.2,4.1,4.6,3.4,37.65
10.6,56.6,2.8,9.9,7.3,81.73
6.7,59.3,5.4,5.8,6.8,61.76
2.8,48.9,7.6,4.5,6.2,54.86
6.0,73.0,3.9,4.0,6.2,54.83
8.8,63.8,3.7,6.5,6.8,64.93
11.5,37.2,5.2,7.8,3.8,89.34
2.6,55.8,0.8,6.0,8.7,19.32
10.6,87.7,2.0,9.0,1.6,94.0
11.2,79.8,7.4,8.3,8.8,98.51
11.0,82.1,5.4,6.1,3.4,98.14
7.6,80.4,0.1,8.4,1.3,73.95
7.6,55.2,1.6,9.6,6.0,69.2
4.8,41.5,5.5,4.6,3.8,54.65
9.0,52.7,6.1,5.8,8.2,73.91
6.4,89.1,6.7,6.8,4.3,91.21
8.1,98.7,2.3,7.0,6.7,75.69
5.1,67.1,7.4,7.3,3.1,89.67
8.8,35.6,4.4,5.8,2.1,75.99
9.9,44.1,5.6,8.0,3.9,87.14
1.8,55.9,4.8,7.9,6.1,46.09
10.0,72.6,1.0,7.5,6.6,61.79
6.5,39.9,7.7,4.7,5.8,69.98
10.1,96.3,1.0,6.9,9.9,56.78
5.2,58.7,2.0,6.1,6.9,39.88
4.5,94.3,6.5,6.9,9.3,74.94
11.0,85.7,4.9,9.5,1.2,100.0
3.0,84.1,6.7,6.9,0.6,91.4
10.1,74.4,4.1,4.1,3.1,93.19
5.8,75.7,3.0,6.6,1.4,72.81
6.2,76.5,7.4,8.9,5.3,91.51
3.7,75.9,0.3,8.7,5.2,43.16
6.9,71.0,6.8,7.1,5.8,79.19
3.9,99.1,1.8,5.5,7.5,43.02
0.5,82.6,6.8,6.8,9.7,53.63
3.3,85.5,1.1,7.4,8.8,38.07
0.1,91.7,4.6,10.0,1.2,81.13
11.7,49.0,7.1,7.9,3.4,100.0
11.6,40.4,3.8,8.2,2.6,84.48
4.7,66.4,6.0,6.9,1.8,84.64
8.7,68.4,6.4,6.1,5.4,85.21
4.1,88.9,5.9,8.9,5.5,84.4
8.1,63.8,7.4,7.0,2.3,96.4
9.7,72.1,3.6,10.0,7.1,75.47
11.4,69.3,1.4,6.7,7.3,64.38
4.8,37.5,0.4,4.4,0.2,38.8
9.4,75.0,2.0,8.1,4.0,73.85
3.2,88.8,1.1,4.3,8.9,28.42
11.9,45.2,4.5,5.5,5.2,85.6
0.3,73.6,1.5,6.1,3.5,45.14
7.2,73.6,0.3,8.4,2.5,58.71
7.9,45.7,0.3,7.0,2.4,62.21
8.3,43.0,6.7,4.2,1.0,84.76
1.4,98.7,4.7,7.7,8.2,56.18
11.3,60.6,2.9,6.5,0.9,82.94
2.2,49.8,7.2,9.5,2.9,75.15
7.5,46.1,0.6,7.0,0.5,51.61
2.7,78.4,7.8,8.3,7.8,72.01
3.7,74.6,4.9,5.3,0.4,76.1
6.6,76.8,1.5,8.6,3.1,69.64
5.0,40.7,5.4,8.3,5.7,57.07
1.9,93.1,6.1,9.4,4.1,79.93
2.1,60.3,3.4,4.2,2.8,48.46
5.0,55.4,6.9,6.7,2.8,77.84
9.1,65.1,1.2,8.1,8.0,60.74
10.8,60.4,2.2,4.6,9.7,54.96
1.0,91.1,0.7,6.5,3.5,44.53
4.7,95.4,1.7,9.7,0.4,78.26
1.2,54.7,1.9,6.6,0.4,46.53
0.2,91.2,7.3,9.9,7.6,69.09
7.9,85.8,0.6,4.3,5.5,54.74
7.2,95.5,3.4,8.3,7.8,66.26
2.0,51.0,4.3,7.5,7.0,42.73
2.8,72.5,7.2,7.0,9.1,65.22
0.3,52.8,8.0,9.8,8.9,54.08
10.0,88.6,6.0,4.8,7.9,88.5
11.7,35.3,7.8,9.4,4.8,100.0
1.6,71.7,6.3,8.1,3.1,73.59
2.8,57.0,7.7,5.6,5.1,64.62
10.4,56.0,5.7,9.4,5.0,91.23
11.1,76.9,0.6,6.6,6.1,74.74
5.0,90.3,3.2,8.9,1.9,77.05
0.6,74.6,5.2,6.3,6.6,51.76
0.5,90.5,2.8,9.1,4.6,57.6
6.9,52.2,2.2,7.8,6.2,56.7
4.7,68.8,4.6,4.8,2.4,62.03
0.3,64.3,7.5,7.9,4.3,64.24
7.0,35.8,0.3,5.1,2.1,44.92
0.1,71.2,6.2,6.5,8.8,40.44
9.4,78.0,5.8,5.0,4.9,89.91
3.7,73.5,7.7,4.1,2.2,84.47
0.5,82.9,7.4,5.3,0.4,75.12
7.1,72.1,6.1,7.2,6.8,77.28
4.8,39.3,4.2,6.9,2.1,60.25
11.7,42.6,1.6,7.0,9.9,59.83
6.5,73.8,4.4,5.5,5.3,67.64
3.3,52.9,6.1,8.1,2.9,63.54
8.5,40.2,7.2,8.2,6.6,72.8
3.3,62.9,6.3,6.1,2.8,72.33
10.9,71.0,1.6,9.3,8.2,66.65
4.5,56.4,4.8,7.9,3.1,71.58
6.6,81.8,2.7,8.3,9.9,48.77
0.6,76.8,0.1,5.7,6.1,20.19
5.1,56.6,1.6,4.0,8.4,24.36
10.0,84.1,0.9,9.2,0.7,92.41
9.7,77.2,6.7,8.9,3.5,100.0
2.7,76.4,2.1,4.7,7.4,36.93
2.7,71.0,2.3,6.2,6.6,34.32
9.8,35.7,7.7,8.0,1.9,96.77
11.2,80.3,3.0,7.9,3.6,94.08
1.1,59.4,0.1,9.2,2.6,27.85
5.4,96.3,2.3,4.8,6.1,56.9
4.0,88.2,1.0,6.6,3.4,62.45
10.4,73.2,0.8,4.6,3.1,70.22
1.0,51.4,0.6,6.3,2.1,23.85
2.5,48.2,4.7,4.1,4.1,43.23
9.0,57.1,1.5,9.4,2.0,73.13
0.6,66.0,2.9,7.2,9.6,36.3
5.9,54.2,6.9,9.1,1.5,99.1
5.3,68.5,3.4,4.4,9.1,47.33
4.0,45.7,7.3,5.4,4.3,64.68
4.7,98.6,4.0,5.6,3.8,79.11
6.4,42.0,3.2,6.3,2.3,56.33
1.9,95.6,6.0,8.8,6.4,74.84
6.9,94.4,0.6,6.3,6.9,60.18
9.7,69.1,0.7,5.2,4.7,62.03
9.1,82.1,5.2,4.4,0.6,100.0
1.8,63.3,3.9,4.5,9.2,28.02
1.8,76.0,6.3,8.6,9.8,46.77
3.2,57.1,7.3,6.7,4.3,74.67
4.3,54.6,3.1,8.4,6.1,49.88
4.9,72.6,4.8,8.1,4.5,74.72
8.2,67.4,4.0,4.8,3.2,85.49
0.7,72.7,7.9,4.9,0.8,71.53
0.4,53.6,6.6,8.5,4.6,55.84
4.7,58.9,7.3,8.3,8.2,75.76
8.4,40.5,2.0,6.3,0.2,73.12
2.3,38.4,6.2,4.5,5.8,41.74
7.7,51.5,2.1,4.1,8.8,36.35
3.1,39.8,1.7,5.7,2.2,36.99
10.6,41.7,7.6,4.1,1.8,94.1
10.7,87.8,0.2,5.4,7.7,63.42
3.6,37.5,7.7,6.5,2.6,71.62
2.8,77.8,1.2,4.7,1.9,49.53
4.9,52.7,6.6,4.6,3.8,64.64
2.9,91.7,2.2,9.4,3.9,61.44
8.1,66.5,2.8,7.5,8.7,48.3
9.9,54.9,1.7,9.6,6.2,68.64
8.1,68.6,4.7,6.1,4.1,85.69
9.9,59.8,2.8,8.1,5.3,67.71
4.8,71.7,5.3,5.2,9.5,55.11
1.9,42.4,0.1,7.7,1.1,31.98
8.9,99.8,0.5,4.8,2.1,80.34
4.3,62.7,0.8,4.0,9.6,23.14
8.1,57.6,3.4,9.6,9.6,61.98
3.2,81.2,6.5,7.3,1.8,83.24
1.0,58.7,7.1,9.6,1.5,81.39
11.9,89.2,2.0,6.0,4.2,89.96
1.9,64.5,4.6,6.0,0.5,60.15
11.9,81.8,6.1,6.4,6.5,100.0
11.7,42.0,2.3,8.2,0.8,85.16
9.5,90.0,3.3,7.4,0.6,99.81
7.9,82.8,4.2,9.6,4.9,83.98
6.9,48.8,1.1,4.2,9.6,26.4
10.4,44.4,0.2,8.2,4.3,62.64
3.5,55.6,1.2,6.0,3.6,40.94
5.6,98.4,5.0,5.1,10.0,67.36
7.4,51.7,0.6,7.1,5.3,46.92
4.9,64.6,1.5,7.0,3.8,42.41
5.1,37.0,2.7,4.8,3.9,42.93
4.0,60.8,0.6,5.2,1.9,36.85
6.8,72.1,1.5,6.4,5.1,59.51
10.2,97.0,7.3,6.5,4.4,100.0
2.4,68.6,0.2,5.9,2.7,33.37
11.2,88.2,5.2,4.9,1.6,100.0
8.3,70.6,3.1,4.0,3.1,79.83
9.9,37.7,5.4,9.8,5.1,78.73
6.7,55.5,4.7,9.7,0.6,87.39
9.4,72.4,1.8,6.9,1.5,84.14
0.2,96.8,6.8,10.0,9.5,67.6
9.8,90.8,3.9,8.0,5.4,94.17
0.5,49.8,6.6,4.4,0.6,64.9
10.7,49.3,3.2,4.7,6.9,69.08
11.9,48.1,7.9,9.5,0.6,100.0
3.5,95.0,6.2,7.8,7.4,73.45
2.5,90.4,7.7,9.1,7.5,80.08
9.2,85.4,4.1,9.4,6.5,81.71
3.0,60.5,3.8,6.7,7.3,40.78
10.4,67.8,6.0,4.3,0.9,97.21
1.2,65.2,7.0,5.1,7.3,54.78
